,Date,User,Tweet,company,Stock_status
17295,2022-06-04 00:43:12+00:00,dnyadav,"Justice for iti students #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो 
 https://t.co/PjOg0XL672",iti,1
17296,2022-06-04 00:40:09+00:00,Iti_Gi,@RomanceAndAils Wonderful 🌸🌸🌸,iti,1
17297,2022-06-04 00:26:09+00:00,hahahaajoon,@iTi_ana yesss thats amazing im happy for you always put ur health first🫂,iti,1
17298,2022-06-04 00:11:42+00:00,rphoughat1,"@mmpandit If I want to start Vishnu Sahasranaam once every week, then do we have to chant Dhyana and Viniyoga as well or we can just chant 108 shlokas (“Vishwam …. etc to Ayudha Om nama iti” ).",iti,1
17299,2022-06-03 23:39:18+00:00,Guizanchin13,@iti_maIia Ensinamentos de how i met your mother,iti,1
17300,2022-06-03 23:07:12+00:00,petittkook,Iti mds!! https://t.co/ceREUIAsfz,iti,1
17301,2022-06-03 23:04:17+00:00,MendyYolanda,@TinieSpecialKid iti sure😲,iti,1
17302,2022-06-03 23:03:50+00:00,Paty7176,Iti main 🥰 https://t.co/xQsalVABL2,iti,1
17303,2022-06-03 22:58:30+00:00,is_rai_baby,I am tired of this,iti,1
17304,2022-06-03 22:03:47+00:00,Pete20221,"@ZeitgeistPOL We dont have violent extremism in NZ, well we did, but the raids on Tama Iti and his bunch of would be terrorists a few years back sorted that out. !",iti,1
17305,2022-06-03 22:01:13+00:00,La_footy,@Omoyeshaka21 @GashiChelseafc @BlaqBonez Even RnB wiz never do talk more of rap. Iti mpataka,iti,1
17306,2022-06-03 22:01:08+00:00,blaze24k,"@WpeaceloverG @DharmikDeeksha now when u contradicted ur own words it came down 2 ""doesn't matter how many years they ruled""
it does matter cuz mugh@ls ruled &lt;200 years &amp; u glorify them so much even if they did too little for d country
if u compare them to b®iti$he®s then ✝️ also did some development  
1/n",iti,1
17307,2022-06-03 21:50:03+00:00,yestohvnn,@eyret_ @apns_existindo_ iti mds,iti,1
17308,2022-06-03 21:09:01+00:00,TheMarketsDaily,Craig Hallum Trims Iteris $ITI Target Price to $3.00 https://t.co/0s1UAxorGw,iti,1
17309,2022-06-03 20:47:00+00:00,btsoulie,@vcuthx_ @piinkimi_ @thvnuit @jmtalent @yezaxz @JIMINFOXY @lubspjm iti MDSSSSS 🥺🥺🥺🥺🫶🏻,iti,1
17310,2022-06-03 20:45:42+00:00,juvstweets,"@dilkedastakk haan ji, the iti sriti highlight has them 🥺 https://t.co/nLlxKjmyXF",iti,1
17311,2022-06-03 20:42:57+00:00,TheNBSBot,"""Anyonya Ashrayatvam Iti anye"" - Others say that love and humility depend on each other. Only when you have love, you take interest in knowledge, and you like to know about it.",iti,1
17312,2022-06-03 20:38:14+00:00,MDSEntertainme1,ITI 2022_ITI latest job_iti job vacancy 2022_iti govt jobs 2022_iti latest news_job mela https://t.co/TEDy73CE8r,iti,1
17313,2022-06-03 20:34:23+00:00,sankarrajak190,"Good News, Maruti Suzuki Recruitment 2022 Apply Online ITI https://t.co/DtBNkxOyJu",iti,1
17314,2022-06-03 20:05:02+00:00,ITIRoundup,INFORMATION TODAY: Three Tools for Better Presentations https://t.co/908WhzYTGT @ ITI This Month,iti,1
17315,2022-06-03 19:41:14+00:00,Lary230901,@daylimns Iti mds,iti,1
17316,2022-06-03 19:30:45+00:00,renacomment,Iti main ❤🤏🏼 https://t.co/JI7TJfaCHS,iti,1
17317,2022-06-03 19:28:39+00:00,Ethanbackagain,"@Ethelwekkwedu @MaposaTasley Everyone wants to know🤣🤣

Saka iti gagaga",iti,1
17318,2022-06-03 19:27:55+00:00,enchanttmentt,@Green_Reb thsi is fuckogn hilarious i love iti,iti,1
17319,2022-06-03 19:26:01+00:00,InnoveoSkye,Embedded insurance is gaining traction and transforming the industry...🤯 @ITI_Insurtech has the story: https://t.co/B6r2AmYRJU #EmbeddedInsurance #Insurer,iti,1
17320,2022-06-03 19:22:43+00:00,WheroAndIti,Iti loved snuggling down in here https://t.co/pDJkHeb1kG,iti,1
17321,2022-06-03 19:21:31+00:00,WheroAndIti,Sleeping in Iti’s bed this evening 💜🧡 https://t.co/bPEUZVsFcS,iti,1
17322,2022-06-03 19:09:38+00:00,Astroudpro,@PerroSalado2 @LLCOOLJRM @opensea Yes I use procreate and a apple pen I have a pretty fancy iPad and pen it’s so sensitive like real pen/ pencils it’s incredible -  I bought them both 100% with #crypto prophets ❤️🥰 have you used procreate ? I love art and sometimes incorporate other styles art in itI’m so happy,iti,1
17323,2022-06-03 19:09:16+00:00,90sdora,@iTi_ana oh hahah thank you 😭,iti,1
17324,2022-06-03 19:07:28+00:00,Angry_biiird,@MwahafarN Iti cudu be. Let me ask🤣,iti,1
17325,2022-06-03 19:05:51+00:00,njn,Scouting the new @iti_larsys lab space in Lisbon https://t.co/uQpvuX0vwK,iti,1
17326,2022-06-03 19:04:07+00:00,amrutashravan,@Iti_deep This edit is making me cry 🥺😩😩😩,iti,1
17327,2022-06-03 19:03:36+00:00,SalemTerna,"@TivPeople1 Happy birthday to you, 🎉🎂🎉 Ishan pepe,Aôndo a ser we ayange,kpem shawon ken iti I yesu Amen",iti,1
17328,2022-06-03 19:03:06+00:00,RalseiGun_RBLX,@cuptoast I DID ITI YES I DIDI IT https://t.co/AXlnX34ycj,iti,1
17329,2022-06-03 19:00:01+00:00,ITI_TechTweets,.@Qualcomm is committed to equipping future innovators with the skills to solve global challenges. It works to foster a diverse &amp; inclusive workforce by advancing #STEM education for students at all levels &amp; from all backgrounds. Learn more here: https://t.co/MR0dlNx85d,iti,1
17330,2022-06-03 18:59:42+00:00,Saul_Duarte1,Working with conditionals and functions with 1st grade CS robotics. Given the chance we all can learn! @lausd_ldc @union_lausd @ITI_LAUSD https://t.co/yVnLgZnvXW,iti,1
17331,2022-06-03 18:49:42+00:00,comentabiia,@muhuffles Iti bbzinha,iti,1
17332,2022-06-03 18:39:48+00:00,tyewoolove,"“Our Yoruba mathematicians, 0ya, let's solve this 'Iti Ogede' maths” https://t.co/WTf7sqEVUL",iti,1
17333,2022-06-03 18:39:00+00:00,Ozgebusrasaruha,"@ozgeyetkinlik if you dont like you story you have the power to rewrite iti

#ÖzgeYağız",iti,1
17334,2022-06-03 18:33:16+00:00,just_Kene,"@Cute_bambiii Iti or not iti??
😆",iti,1
17335,2022-06-03 18:32:33+00:00,lazuritesys,@cristaadoIoris DAMN ITI DIDN'T SEE THIS I'M PLAYING HEBRON,iti,1
17336,2022-06-03 18:20:47+00:00,Harshitt10,@PVVNLSAHARANPUR @UPPTCLLKO @PVVNLHQ @myogiadityanath station- Iti Delhi road,iti,1
17337,2022-06-03 18:20:12+00:00,Fi_Barrett,"@bonkers_ie That's great, thanks. I'll take a look at iti.",iti,1
17338,2022-06-03 18:10:51+00:00,Mbandeka21,@Meme_wiilapi Iti shundube,iti,1
17339,2022-06-03 17:59:26+00:00,ITI_TechTweets,"Read @ITI_TechTweets statement regarding @FrankPallone’s, @cathymcmorris’s, and @SenatorWicker’s release of a discussion draft on federal #privacy legislation: https://t.co/uN3qz3mxg4 https://t.co/JuUjaDlOLz",iti,1
17340,2022-06-03 17:51:00+00:00,vyckvym,@nithsy_ Iti mailia 😍,iti,1
17341,2022-06-03 17:48:19+00:00,itiola_victor,"@KevinSusanto @NaimitsuAI @GreatGoatsNFT @OakParadiseNFT @AlphaGangGang @dem0la_ @adetokunbough @Iti_Sam 
An opportunity",iti,1
17342,2022-06-03 17:41:58+00:00,ladyzinto,Honestly i miss balckberry BIS. The price of data is expensive ingaku iti  snacks tale engine garage💔,iti,1
17343,2022-06-03 17:38:17+00:00,VannessaV8987,@pulte Could use itI am behind on rent and barely.have food for groceries next week.  $vannessav87,iti,1
17344,2022-06-03 17:35:44+00:00,ITI_LAUSD,"We cannot wait to welcome @LASchools educators for our #CS4LAUSD Conference In-Person @MACESmagnet tomorrow, June 4!

Join us for student and educator led breakout workshops, a keynote presentation by @k_shelton and much more!

It's not too late to sign up, register on MyPLN! https://t.co/UDtpWoFqBn",iti,1
17345,2022-06-03 17:19:27+00:00,ValentiagoE,@onyii_paul You should first of all remove the pics you use as your dp. Iti if he didn't work very close with Nelly will he know what he knew about Nelly. Your pos is telling us to wait if Mnk come out he will tell us what happened to him . Ur pos is not free,iti,1
17346,2022-06-03 17:08:45+00:00,ktysaturn,@NathSpiderS @TheMarvelousMrC iti q lindoes,iti,1
17347,2022-06-03 17:06:28+00:00,iabhigya_pankha,@Iti_deep Exams hai na 🥲,iti,1
17348,2022-06-03 17:06:25+00:00,hawabanke_,@Iti_deep I was watching banjaara song and now missing them 😔,iti,1
17349,2022-06-03 17:03:11+00:00,Iti_deep,"@hawabanke_ What are u doing to Mee , Stop making me cryyy😭😭😭😭",iti,1
17350,2022-06-03 17:01:19+00:00,Iti_deep,@iti_sakshi Thank you 🥺🤍,iti,1
17351,2022-06-03 17:00:48+00:00,JordanDrump,.@AIexTBA2 Doubt itI cant think of the year is 2020. a deadly pandemic has swept the globe.,iti,1
17352,2022-06-03 16:59:18+00:00,iti_sakshi,This is so Haseen😭 https://t.co/Y07PJgecDm,iti,1
17353,2022-06-03 16:58:28+00:00,Iti_deep,@subagokul118 Thank you 🥺🤍,iti,1
17354,2022-06-03 16:58:14+00:00,Iti_deep,@Kk_MaAn26 Thank you ❤️,iti,1
17355,2022-06-03 16:58:03+00:00,Iti_deep,"@its__achu Thank you 😭🤍
Becoz I am missing them soo much 😭",iti,1
17356,2022-06-03 16:57:12+00:00,Iti_deep,@KEERTHI0408 Thank you soo much Keerthi 🥺🤍,iti,1
17357,2022-06-03 16:53:18+00:00,iTi_ana,@iwoolfpacks Omfggg 🖤🖤🖤🖤🖤🖤,iti,1
17358,2022-06-03 16:41:25+00:00,Birabria,@Stepnofficial how long work the update ? Iti now more then 8 hours…,iti,1
17359,2022-06-03 16:36:27+00:00,ITIRASANPUR,IMC  cum farewell meeting of Shri Susant.Kumar Mohanty the retiring IMC Chairman and DGM of OPTCL Telecom was conducted in ITI Rasanpur. We also welcomed the new chairman of IMC Shri R.N Das https://t.co/TfEHmUeIjO,iti,1
17360,2022-06-03 16:33:26+00:00,emu_kn,@iti_yu3 donmai,iti,1
17361,2022-06-03 16:25:25+00:00,iykimo,"Iti mpataka.

Unknown Twitter handle https://t.co/6CmFFR6DVt",iti,1
17362,2022-06-03 16:17:22+00:00,yvesoq,i have iti nmind i just don't know how to put it in words...,iti,1
17363,2022-06-03 16:13:11+00:00,GIamrockFreddyy,@iti_official // SAME!!! I ALSO HAVE 1 WEEK LEFT OF MY SOPHOMORE YEAR!!!!,iti,1
17364,2022-06-03 16:11:59+00:00,MarsSupporter,@iti_official @Blessyou_Zlata Thanks. 😉,iti,1
17365,2022-06-03 16:10:18+00:00,iti_official,@MarsSupporter @Blessyou_Zlata So pure 😙💚,iti,1
17366,2022-06-03 16:04:46+00:00,funtimefreddiee,"@iti_official Awwww, you can do it, buddy!!! 💖",iti,1
17367,2022-06-03 16:02:43+00:00,sh4rpy1,@NicholasMcKee Done my treble the iti,iti,1
17368,2022-06-03 16:01:30+00:00,iti_official,@arts_donnie @MarsSupporter He’s soooo cute 🥰,iti,1
17369,2022-06-03 16:00:25+00:00,iti_official,@funtimefreddiee I’m mentally not doing great…I only have one more week until I finish my sophomore year,iti,1
17370,2022-06-03 15:59:13+00:00,iti_official,@GIamrockFreddyy Ty!! I’m so close to finishing my sophomore year!!! I only have one week left!,iti,1
17371,2022-06-03 15:56:26+00:00,tIordoftherings,@t4ylorswiftsgf @theamazingwen ITI MDSS O BOM GOSTOO KKKKKKKK,iti,1
17372,2022-06-03 15:52:23+00:00,TATAJI,3 6 22: Govt ITI Girls Nalgonda Salary Cheques https://t.co/bVkQxSskbU,iti,1
17373,2022-06-03 15:38:30+00:00,eeudorass,"@AgbaiIheanyichi @simon_ekpa Chai Fulanized brain 🧠 everywhere. So u cannot process what is going on. No wonder illiterate Fulani is dealing with u &amp; ur generation since. If u are in abroad,how long does investigation take be4 it is made public iti mpataka?Umu okoko sewage e-rat yapping without common sense",iti,1
17374,2022-06-03 15:37:07+00:00,rip2myhappiness,@lovedorip Iti nossobbzinho,iti,1
17375,2022-06-03 15:27:18+00:00,hariomm57241800,Thanks all iti ke Sathi ho,iti,1
17376,2022-06-03 15:27:03+00:00,iamkarthik2010,@NammaBESCOM There is no power in ITI HBCS Layout 3rd Main Road Near Nayandahalli Pin:560039 from past 1 hour. Could you please address the issue?,iti,1
17377,2022-06-03 15:26:27+00:00,ITI_TechTweets,"On June 7, join @EPA’s Tala Henry, @Intel’s Kevin Wolfe &amp; @ZVEIorg’s Kirsten Metz at @ITI_TechTweets &amp; @IPCassociation’s virtual 2022 Critical Environmental Requirements for Electronics Conference. Register now: https://t.co/YwkefdeiGf https://t.co/RONWUUg31c",iti,1
17378,2022-06-03 15:21:23+00:00,MunhuWaTiko,@ChrisPerry890 Lol kumbe iti PhD &amp; Masters research weno https://t.co/K1rjVAxIj3,iti,1
17379,2022-06-03 15:18:32+00:00,iti_sakshi,This is so beautiful pls😭❤️ https://t.co/nnp1ArdJb9,iti,1
17380,2022-06-03 15:15:31+00:00,Oogway__,"Not Too Shaken Sha, I Know Some Nigerians Only Have APC &amp; PDP Inside Their Head.

Iti Kom Kom.",iti,1
17381,2022-06-03 15:00:07+00:00,SITEGlobal,"The newly redesigned Incentive Travel Index (ITI) launched at #IMEX22 this week, with @FICP and @theIRForg. If you're an incentive travel professional, you can take this year's survey here: https://t.co/sirPAbIReq? https://t.co/HdTFr4ttvn",iti,1
17382,2022-06-03 14:56:24+00:00,ITI_Cuttack,"Yes, the mission, vision &amp; values of Skilled in Odisha have become an example.@skilled_odisha @DGT_MSDE @skilledinodisha @DTET_Odisha",iti,1
17383,2022-06-03 14:56:22+00:00,ITI_Cuttack,"*“Are you Skilled or are you skilled in Odisha?”*
Literally this is not a phrase but rather it has become a brand. And not only within Odisha but it has gone viral breaking the boundaries of our state! https://t.co/MQZRULuAiv",iti,1
17384,2022-06-03 14:56:17+00:00,meena8760,"“Rajasthan gov announced 6000 posts of Technical Helper in 2019 budget but released only 1512. There is resentment among the ITI youth Therefore CM @ashokgehlot51 ji there is a demand to increase the number of technical helper recruitment posts to 6000”
Justice for ITI students https://t.co/aHPM2YPEc3",iti,1
17385,2022-06-03 14:44:53+00:00,its__achu,"@Iti_deep let them do what they know 😌 
Acting is not their cup of tea 
Everytime they are underlying this",iti,1
17386,2022-06-03 14:35:12+00:00,Industriesdept,"Industries Department Organized Awareness Campaign cum Peoples Education Programme at the ITI, Arong Village, Car Nicobar. Students imparted information on various Government schemes. SBI and A&amp;N SCB also invited to talk on Bank related schemes. https://t.co/qP7krd7rpR",iti,1
17387,2022-06-03 14:33:41+00:00,Iti_deep,"It's about the popularity of Kumkum Bhagya, #Abhigya/#Tisha Made it Successful and moved it to the peak of ITV And those idiots bitches taking the advantage of it and making so called reels",iti,1
17388,2022-06-03 14:33:03+00:00,chrislocalboy,Drinking an ITI  by @Hawksheadbrewer @ halmerend — https://t.co/MHIiVqUfoU,iti,1
17389,2022-06-03 14:26:29+00:00,Shankar46454843,@AshwiniVaishnaw what action hv been taken so far @H_D_Devegowda ji about @ITILTDINDIA on going 185 days struggle of iti workers in the front iti gate.#fridayswitharmaan https://t.co/Cf1kcJjQyT,iti,1
17390,2022-06-03 14:19:40+00:00,zimbabweiyo,@enkudheni @nelsonchamisa @mhofela_mhofu @DivhaDollarz @Varakashi4ED @Vie_matongo @ac37925672 @MelodyChakatsva @chakaInvincible @BaShonaBaShona @abuhassan221 @Mavhure These are americans from the republican party.@zimlive @DailyNewsZim @ZANUPF_Official @StarfmZimbabwe @nickmangwana @daddyhope Iti pwetere futi. https://t.co/yIEFEhGEBy,iti,1
17391,2022-06-03 14:18:24+00:00,mattxzibit,"@Mondaylittlstar @Nellyego Iti igwe, go school you refused.",iti,1
17392,2022-06-03 14:13:56+00:00,kamlesh18947067,@iti admission ૨૦૨૨ https://t.co/kyqzFlSzet,iti,1
17393,2022-06-03 14:09:31+00:00,amymadona,"@chimdiasika @PedroAisosa @DavidHundeyin Chike obi, iti akwu😂😂, that's not majority. Considering the other factions are led by strong igbo men in the party, he can never have majority in SE.",iti,1
17394,2022-06-03 14:07:11+00:00,dm_malkangiri,"Nehru Yuva Kendra Sangathan, Malkangiri Organised Career Counseling Programme  Supported by UNICEF at Chidipalli, Korukonda block in Coordination with State Bank Rural self employment training institute &amp; Govt. ITI College. https://t.co/UFnPjMgQRv",iti,1
17395,2022-06-03 14:06:16+00:00,Iti_deep,@ShaadaanS Thank you 💓,iti,1
17396,2022-06-03 14:02:12+00:00,immunomix,June is pride month and here at ITI we support and recognize the rights of all #pridemonth2022 #pride #loveislove #LGBQIA #Rainbow https://t.co/5cj5tESh76,iti,1
17397,2022-06-03 14:01:29+00:00,Iti_deep,What can else nagpal will do except copying🙂 https://t.co/br5XMJwFnL,iti,1
17398,2022-06-03 13:58:15+00:00,MateusM69758371,Iti a few moments later https://t.co/EUlQPBBXCQ,iti,1
17399,2022-06-03 13:55:27+00:00,Krishna01423420,"#टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो
After all, when will the Congress government listen, what kind of cheating is this with Rajasthan's ITI unemployed 
@ashokgehlot51
 ji Chief Minister, you announced 6000 posts and released 1512 posts,",iti,1
17400,2022-06-03 13:51:16+00:00,Iti_deep,@22YashSinha Thank you soo much teddy😭,iti,1
17401,2022-06-03 13:50:50+00:00,Iti_deep,@ZaraShabbir3 🥺🤍He just make my work soo damn easy,iti,1
17402,2022-06-03 13:50:23+00:00,Iti_deep,"@itisrimathi Thank youieee soo much🥺🤍, it's our dil ka haal filhaal 💔",iti,1
17403,2022-06-03 13:46:00+00:00,ITI_org,Minimize potential risk to your patients  - use the ITI SAC Assessment Tool to check you have covered all the bases: https://t.co/HIcadnl1g1 https://t.co/m138DwaGKZ,iti,1
17404,2022-06-03 13:20:37+00:00,Ugochuk79688061,@EbigNotica @Tonichyke77 @simon_ekpa It is useless to you because you are senseless &amp; gullible to an extent you cannot reason properly &amp; process the comment of someone more intelligent than you. He will expose this infront of you now &amp; still you will not understand it because of your Fulanized brain 🧠. Iti mpataka,iti,1
17405,2022-06-03 13:19:14+00:00,xxgoldenroses,@Iti_deep Thank you sm🥹,iti,1
17406,2022-06-03 13:11:30+00:00,shramin_,"This ITI course is designed to give you an overview of the industry, and bridge your gap in knowledge. You will learn about the latest techniques in ev sector and get practical ideas on how you can apply those techniques in a real-world situation. 

#ev 

https://t.co/jTsN57F3el https://t.co/gqTIMLqpEC",iti,1
17407,2022-06-03 13:05:33+00:00,ITIRoundup,De Gruyter Unveils Not-for-Profit Foundation to Help Fund Publishing Initiatives https://t.co/ULk3BFmGgw via ITI Newsbreaks,iti,1
